id,name,composition,ingredients,servings,difficulty
6851489,비빔당면,든든하게,[재료] 당면 1줌| 시금치 1/3단| 참기름 1/2큰술| 다진마늘 1/4큰술| 참깨 1/2큰술| 단무지 적당량| 오뎅 1장| 야채(파프리카/당근등) 취향것| 소금 약간 [양념장 재료] 고추장 1큰술| 고춧가루 2큰술| 간장 2큰술| 식초 1큰술| 맛술 1큰술| 매실액 1큰술| 올리고당 1큰술| 다진마늘 1/2큰술| 참기름 1큰술| 청양고추 1큰술| 참깨 1/2큰술,1인분,아무나
6851490,불고기덮밥,든든하게,[재료] 돼지불고기 1인분| 간장 1.5T| 설탕 1.5T| 물 200g| 간마늘 1/2T| 후춧가루 조금| 참기름 1/2T| 양파 1/4개| 대파 10cm| 달걀 1개| 밥 1인분 [선택재료] 가스오부시 1줌,1인분,아무나
6851534,연어덮밥,든든하게,[재료] 훈제연어 1/2팩| 채썬양파 1/4개| 무순 조금| 고추냉이 조금| 밥 1공기 [소스재료 2인분기준] 양파 1/4개| 마늘 3톨| 간장 5티| 미림 3티| 물 2티| 설탕 2티 [선택재료] 가스오부시 조금,1인분,아무나
6851537,돼지고기불고기,든든하게,[재료] 돼지고기 1kg| 간 마늘 1티| 간장 1/4컵| 맛술 1/4컵| 설탕 1/4컵| 간 생강 1/2티| 갈은배 1컵| 대파 1컵| 후춧가루 조금| 참기름 3티,3인분,아무나
6851538,장조림버터비빔밥,든든하게,[재료] 장조림 2티| 따뜻한밥 1인분| 버터 1티| 치자단무지 2티| 계란 2개| 우유 2티| 야채후레이크 1티,1인분,아무나
6851540,츄러스,가볍게,[재료] 우유 40ml| 물 40ml| 버터 70g| 소금 조금| 박력분 80g| 달걀 2개| 설탕 100g| 계핏가루 1큰술,3인분,아무나
6851688,전자렌지인절미,든든하게,[재료] 찹쌀가루 2컵| 따뜻한 물 1+1/2컵| 소금 1티스푼| 콩가루 100g,3인분,아무나
6851691,두부샐러드,가볍게,[필수재료] 연두부 2팩| 새싹채소 1줌 [참깨드레싱] 참깨+흑임자 4큰술| 설탕 또는 꿀 1큰술| 식초 2+1/2큰술| 간장 2/3큰술| 소금 1/8큰술| 포도씨유 3큰술,2인분,아무나
6851751,토마토모짜렐라샌드위치,가볍게,[필수재료] 양파 1/2개| 베이컨 4줄| 치아바타 2개| 후레쉬 모짜렐라 1덩어리(100g)| 토마토(큰 것) 1개 [양념] 후춧가루 약간 [소스] 칠리소스 3큰술| 마요네즈 3큰술| 씨겨자 1큰술,2인분,아무나
6851752,우유빙수,가볍게,[필수재료] 우유 2컵(400ml)| 볶음 콩가루 3큰술| 빙수용 조림팥 2/3컵| 찹쌀떡 2개 [선택재료] 연유 적당량| 다진 호두 적당량,3인분,아무나
6851798,감자닭볶음탕,푸짐하게,[필수재료] 감자 4개| 토막 낸 닭 1마리| 양파 1+1/2개| 대파 20cm| 풋고추 1개| 홍고추 1개| 깻잎 10장 [닭삶는재료] 통후추 5알| 대파잎 3대 [양념] 물 3컵(600ml)| 설탕 2큰술| 고춧가루 4큰술| 간장 3큰술| 물엿 2큰술| 고추장 2큰술| 다진 마늘 2큰술| 다진 생강 1/3큰술| 후춧가루 약간,4인분,아무나
6851803,애호박젓국,푸짐하게,[필수재료] 국물용멸치 10마리| 다시마 1장| 애호박 1개| 두부 1/2모| 대파 10cm| 청양고추 1개| 홍고추 1/2개 [양념] 새우젓 2큰술| 다진마늘 1/2큰술 [선택재료] 만개한알 1알,4인분,아무나
6851892,라면김치전,가볍게,[필수재료] 김치 1컵| 달걀 2개| 라면 수프 1/2봉| 물 1/2컵| 부침가루 1/2컵| 라면(사리) 1개| 식용유 적당량 [선택재료] 청양 고추( 풋고추) 1개,4인분,아무나
6851895,순대국밥,든든하게,[필수재료] 사리가 들어있는 곰탕 맛 라면 1봉| 콩나물 1줌(100g)| 순대와 내장 1줌| 썬 대파 7cm| 썬 청양고추 1개| 밥 1공기| [선택재료]| 부추 1/2줌| [다대기]| 고춧가루 2큰술| 국간장 1/2큰술| 액젓 1/2큰술| 다진마늘 1/2큰술| [양념]| 다진마늘 1/3큰술| 후춧가루 약간| 들깨가루 2큰술,1인분,아무나
6851944,두유콩국수,든든하게,[필수재료] 무가당 두유 2컵| 각얼음 적당량| 삶은 달걀 1/2개| 오이 1/4개| 토마토 1/4개| 소면 또는 중면 2줌 [양념] 소금 1큰술 조금 더| 설탕 약간| 검은깨 약간,2인분,아무나
6851945,카페라떼,가볍게,[재료] 블랙커피 또는 믹스커피 분말 4큰술| 미지근한 물 1+1/2컵(300ml)| 우유 2컵(400ml) [선택재료] 시럽 적당량,2인분,아무나
6851946,노오븐당근케이크,가볍게,[필수재료] 당근 (소) 1개| 달걀 3개(150ml)| 포도씨유 5큰술(75ml)| 우유 3/4컵(150ml)| 핫케이크가루 2+1/2컵(500ml) [선택재료] 소금 1/3큰술| 호두 2줌| 계피가루 1큰술 [프로스팅] 크림치즈 1통(200ml)| 슈가 파우더 1/2컵(100ml)| 레몬즙 1큰술,6인분이상,아무나
6851947,피클,든든하게,[필수재료] 오이 1개| 무 150g| 적채 1줌 [선택재료] 청양고추 1개| 통후추 5알 [배합초] 소금 1큰술| 설탕 1/2컵| 식초 1컵| 물 2컵,6인분이상,아무나
6851951,치즈닭갈비단호박찜,든든하게,[필수재료] 단호박 1통| 순살 닭고기 300g| 양파 1/2개| 대파 10cm| 양배추 1줌| 피자치즈 2줌 [선택재료] 깻잎 8장| 떡볶이 떡 1줌 [닭갈비양념장] 설탕 2+1/2큰술| 고춧가루 3+1/2큰술| 맛술 1큰술| 간장 2큰술| 다진 생강 1/4큰술| 다진 마늘 1큰술| 고추장 1+1/2큰술| 참기름 1큰술| 후춧가루 약간,4인분,초급
6851952,납작만두,든든하게,[필수재료] 만두피 20장| 불린 당면 1줌| 부추 1줌| 대파 10cm [양념] 간장 2큰술| 참기름 1큰술| 부순 참깨 1큰술| 소금 약간| 후춧가루 약간| 다진마늘 1큰술 [초간장] 간장 1큰술| 식초 1큰술| 고춧가루 1큰술,4인분,아무나
6852094,소세지야채볶음,든든하게,[필수재료] 비엔나소시지 1+1/2줌| 청/홍 피망 1/2개씩| 양파 1/2개| 청양고추 1개 [양념] 다진 마늘 1/2큰술| 고춧가루 1큰술| 토마토케찹 3큰술| 고추장 1/2큰술| 우스터소스 또는 간장 2/3큰술| 물엿 1큰술| 후춧가루 약간| 부순 참깨 1/2큰술,2인분,아무나
6852095,수박화채,가볍게,[필수재료] 수박 1/2통| 푸르츠칵테일 1캔| 우유 2컵(400ml)| 사이다 2컵(400ml),4인분,아무나
6852193,참치죽,든든하게,[필수재료] 밥 1공기| 자투리채소(다양하게) 1컵| 참치 1캔(210g) [선택재료] 김가루 약간| 부순 참깨 약간 [양념] 국간장 1큰술| 소금 약간| 참기름 1큰술,2인분,아무나
6852194,뚝배기불고기,든든하게,[필수재료] 쇠고기 불고기용 200g| 채 썬 양파 1/2개| 느타리버섯 1줌(50g)| 어슷 썬 대파 10cm| 불린 당면 1/2줌(20g)| 참기름 1큰술 [양념장] 간 양파 3큰술| 배즙 1/2컵(100ml)| 다진 마늘 1큰술| 다진 파 2큰술| 설탕 1+1/3큰술| 간장 4큰술| 청주 2큰술| 후춧가루 약간| 물 1컵(200ml)| 간 무 3큰술,2인분,아무나
6852249,김치볶음밥,든든하게,[필수재료] 밥 1공기| 다진 양파 3큰술| 다진 김치 1/2컵| 다진 햄 3큰술 [양념장] 설탕 2/3큰술| 김칫국물 2큰술| 고추장 2/3큰술| 부순 참깨 1큰술| 들기름 또는 참기름 1큰술,1인분,아무나
6852250,감자전,든든하게,[필수재료] 감자 2개| 소금 1/4큰술 [선택재료] 홍고추 1/2개| 청양고추 1/2개| 간장 2큰술| 식초 1큰술,2인분,아무나
6852312,계란막대토스트,가볍게,[필수재료] 식빵 4장| 슬라이스치즈 2장| 달걀 2개| 베이컨 8장| 딸기잼 2큰술 [선택재료] 파슬리가루 1작은술,2인분,아무나
6852316,열무비빔국수,든든하게,[필수재료] 소면 2줌(200g)| 오이 1/4개| 열무김치 2컵 [선택재료] 삶은 달걀 1개 [비빔장] 설탕 1/2큰술| 간장 1큰술| 식초 2큰술| 올리고당 1큰술| 고추장 2큰술| 참기름 2큰술| 참깨 1큰술,2인분,아무나
6852346,배추겉절이,든든하게,[필수재료] 배추 1/2포기| 천일염 1컵(굵은소금)| 양파 1개| 물 1+1/2컵| 밀가루 3T| 고춧가루 3T [양념재료] 고춧가루 1/2컵| 액젓 3큰술| 새우젓 2큰술| 물엿 3큰술| 다진마늘 1큰술| 다진생강 1/2큰술,6인분이상,초급
6852347,떡볶이,든든하게,[필수재료] 라면 1봉| 떡볶이떡 3줌| 어묵 2줌| 양배추 3줌| 양파 1줌| 대파 1줌| 깻잎 1줌 [선택재료] 삶은 달걀 4개| 밥 1공기| 다진 김치 1/2컵| 김가루 1줌| 참기름 1큰술 [육수] 국물용 멸치 10마리| 다시마 1장=10x 10cm| 무 100g| 물 5컵 [양념장] 고춧가루 2큰술| 간장 2큰술| 물엿 5큰술| 고추장 2큰술| 후춧가루 약간| 마법의 가루 1봉,4인분,아무나
6852375,치즈칩,가볍게,[필수재료] 슬라이스 치즈 2장| 종이유산지 1장| 전자레인지용그릇 1개,1인분,아무나
6852376,삼계탕,푸짐하게,[필수재료] 삼계탕용 닭 1마리| 찹쌀 1컵| 마늘 6톨| 대추 4알| 인삼 1뿌리| 한약티백| 물 2l| 대파 5Cm| 청주 4큰술| 소금 약간. [선택재료] 밤 6톨| 은행 5알,1인분,초급
6852378,노각무침,든든하게,[필수재료] 노각(늙은오이) 1/2개| 송송 썬 쪽파 3대 [양념] 소금 1/2큰술| 고춧가루 1+1/2큰술| 설탕 1+1/2큰술| 식초 2큰술| 다진 마늘 1/2큰술| 고추장 1+1/2큰술| 참기름 1큰술| 부순 참깨 1큰술,4인분,아무나
6852379,도토리묵밥,든든하게,[필수재료] 도토리묵 1모| 다진 신 김치 4큰술| 오이 1/4개| 참깨 1/2큰술| 김가루 약간(고명) [김치양념] 참기름 1/2큰술| 설탕 1/2큰술 [육수재료] 다시마 10cm 2장| 멸치 10마리| 간장 1큰술| 식초 1큰술| 설탕 1/2큰술| 소금 약간,2인분,아무나
6852391,감자된장찌개,푸짐하게,[필수재료] 감자 2개| 양파 1개| 애호박 1/3개| 표고버섯 3개| 두부 1/2모| 대파 10cm| 청양고추 1개| 홍고추 1개 [육수재료] 국물용 멸치 10마리| 다시마 1장(10X10cm)| 대파 뿌리(생략 가능) 1개| 표고버섯 밑동| 물 4컵 [양념] 된장 3큰술| 다진 마늘 1큰술| 고춧가루 1/2큰술,4인분,아무나
6852505,치즈나초핫도그,가볍게,[필수재료] 달걀 1개| 우유 또는 물 1/2컵(100ml)| 핫케이크가루 2컵+ 3큰술| 비엔나소시지 20개 [선택재료] 다진 피클 2큰술| 나초치즈 1컵| 나초 2줌 [소스] 설탕 적당량| 토마토케찹 적당량| 머스터드소스 적당량,6인분이상,초급
6852581,KFC비스켓,가볍게,[필수재료] 박력분 1컵| 베이킹파우더 1/3T| 달걀 1개| 우유 3T| 설탕 3T| 소금 1/3T| 버터 3T [선택재료] 달걀물 조금| 딸기잼 약간| 버터 약간,3인분,초급
6852640,멸치두부조림,든든하게,[필수재료] 부침용 두부 1모(290g)| (중간) 멸치 2/3컵| 다시마 1장(10X10cm)| 채 썬 양파 1/2개 [양념] 소금 1/4큰술| 들기름 2큰술 [양념장] 어슷 썬 대파 15cm| 어슷 썬 청*홍고추 각 1개씩| 설탕 1큰술| 고춧가루 2큰술| 양조간장 2큰술| 맛술 1큰술| 다진 마늘 1큰술| 다진 생강 1/4큰술| 물 1컵(200ml),4인분,아무나
6852642,프리타타,든든하게,[재료] 삶은감자 1개| 새송이 1/2컵| 소시지 1개| 베이컨 2줄| 버섯 1/2컵| 양파 1/2개| 시금치 1줌| 달걀 4개| 자투리 식빵 1컵| 우유 1/2컵| 슬라이스치즈 1장| 식용유 2T| 소금 약간| 후추 약간,3인분,아무나
6852720,누룽지,든든하게,[필수재료] 찬밥 1공기| 설탕 2큰술| 치즈가루 2큰술| 튀김기름 1/2컵 [선택재료] 파슬리가루 약간,2인분,아무나
6852721,불고기베이크,든든하게,[필수재료] 또띠아 4장| 불고기 1컵| 피자치즈 1컵| 달걀 1개 [선택재료] 다진양파 적당량| 다진피클 적당량| 케찹 적당량| 머스타드 적당량,4인분,아무나
6852790,과일물김치,든든하게,[필수재료] 참외 1/2개| 사과 1/2개| 파프리카 1/2개| 오이고추 1개| 오이 1/3개| 통마늘 5톨(재철 과일과 야채 사용) [양념재료] 물 1L| 소금 2큰술| 식초 4큰술| 설탕 5큰술 [선택재료] 잣 1큰술,6인분이상,아무나
6852791,닭가슴살겨자냉채,가볍게,[필수재료] 닭가슴살 2쪽(250g)| 콩나물 2줌(200g)| 양파 1/2개| 주황 * 노랑 파프리카 각 1개씩| 오이 1개 [선택재료] 통후추 5알| 다진 땅콩 또는 아몬드 3큰술 [양념] 소금 1/3큰술 [겨자소스] 간장 3큰술| 식초 3큰술| 고추기름 1+1/2큰술| 다진마늘 1큰술| 연겨자 1+1/2큰술| 올리고당 3큰술| 참기름 1/2큰술| 부순 참깨 1큰술| 소금 약간,4인분,아무나
6852794,김치콩나물국,푸짐하게,[필수재료] 황태포 1줌(25g)| 김칫국물 1/2컵| 김치 1컵(150g)| 콩나물 2줌(160g)| 채 썬 양파 1/2개| 어슷 썬 청양고추 1개| 어슷 썬 대파 10cm [황태포 밑간] 국간장 1/2큰술| 참기름 1큰술 [육수재료] 국물용 멸치 15마리| 다시마 1장(10x10cm)| 물 4컵(800ml) [양념] 새우젓 1큰술| 다진마늘 1/3큰술,3인분,아무나
6852798,닭장조림,든든하게,[필수재료] 닭가슴살 3쪽(300g)| 마늘 10쪽| 꽈리고추 1줌 [닭삶는재료] 물 2컵| 대파잎 3대| 통후추 5알 [조림장] 간장 4큰술| 물엿 3큰술| 다진 마늘 1/3큰술| 청주 1큰술| 후춧가루 약간| 물 1컵(200ml),4인분,아무나
6852799,콩나물밥,든든하게,[필수재료] 쌀 3컵| 콩나물 3줌(250g)| 다시마 1장(10X10cm) [양념장] 송송 썬 쪽파 4대| 고춧가루 1+1/2큰술| 설탕 1큰술| 간장 8큰술| 참기름 2큰술| 다진마늘 1+1/2큰술| 참깨 1큰술,4인분,아무나
6852803,스팸마리,든든하게,[필수재료] 스팸 1캔(200g)| 김밥김 4장| 밥 2공기| 단무지 적당량| 간장 1/2큰술| 올리고당 1/2큰술| 달걀 2개 [밥 밑간] 소금 1/4큰술| 참기름 1큰술| 부순 참깨 1/2큰술 [선택재료] 피자치즈 1/2컵| 마요네즈 1큰술(딥소스용),2인분,아무나
6852963,달걀말이,든든하게,[필수재료] 시금치 1줌(80g)| 채 썬 당근 1/8개| 달걀 5개 [시금치밑간] 소금 약간| 참기름 1/3큰술 [양념] 소금 1/2큰술| 후추 약간,4인분,아무나
6852967,진미채볶음,든든하게,[필수재료] 진미채 300g| 마요네즈 3큰술 [양념재료] 식용유 1큰술| 고추장 3큰술| 간장 1큰술| 설탕 2큰술| 올리고당 2큰술| 마늘 1/4큰술,2인분,아무나
6853033,멘치카츠,든든하게,[필수재료] 다진 쇠고기 150g| 다진 돼지고기 150g| 다진 양파 1개| 다진 표고버섯 2개| 달걀 노른자 1개| 달걀 1개| 밀가루 1/2컵| 빵가루 1+1/2컵 [양념] 청주 2큰술| 소금 1/6큰술| 후춧가루 약간| 다진 마늘 1큰술 [소스] 스테이크소스 또는 돈까스소스 적당량| 마요네즈 적당량,4인분,아무나
6853034,바싹불고기,든든하게,[필수재료] 불고기용 쇠고기 200g| 채 썬 양파 1/2개| 영양부추 1줌| 토마토 2개 [불고기양념] 설탕 1큰술| 매실액 1큰술| 간장 2큰술| 청주 1큰술| 다진 마늘 1/2큰술| 다진 파 1큰술| 참기름 1큰술| 후춧가루 약간 [드레싱] 소금 약간| 식초 1+1/2큰술| 올리고당 1큰술| 포도씨유 2큰술,4인분,초급
6853102,그린티프라푸치노,가볍게,[필수재료] 녹차가루 3큰술(45ml)| 설탕 2큰술| 생크림 4큰술(60ml)| 우유 1컵(200ml)| 각얼음 3컵 [토핑] 휘핑크림 적당량| 녹차가루 약간| 작게 부순 초콜릿(초코칩) 약간,1인분,아무나
6853104,도시락,가볍게,[반찬하나 어묵볶음] (판)어묵 4장| 양파 1/2개| 대파 10cm| 청*홍고추 1개씩 [어묵볶음 양념장] 설탕 1큰술| 고춧가루 2큰술| 간장 1+1/2큰술| 다진 마늘 1큰술| 고추장 1/2큰술| 물엿 1큰술| 참기름 1+1/2큰술| 후춧가루 약간| 참깨 약간 [반찬 둘 멸치볶음] 잔멸치 2컵| 청*홍고추 1개씩| 맛술 1/2큰술| 설탕 1큰술| 물엿 1큰술| 마요네즈 1큰술 [반찬 셋 고추된장무침] 풋고추(또는 오이고추) 5~6개 [고추된장무침 양념장] 된장 2큰술| 올리고당 2큰술| 다진 마늘 1/2큰술| 참기름 1큰술| 부순 참깨 1큰술,4인분,아무나
6853185,전복죽,든든하게,[필수재료] 전복 3마리| 불린 쌀 1컵| 물 800ml| 참기름 2큰술| 소금 1/4큰술| 참깨 1/4큰술,2인분,아무나
6853243,애호박전,든든하게,[필수재료] 애호박 1/2개| 건새우 1/2컵| 소금 1/4큰술| 전분 2큰술,2인분,아무나
6853244,콩나물냉국,푸짐하게,[필수재료] 다시마 1장(10X10cm)| 콩나물 3줌(250g)| 잘게 채 썬 청고추 1개| 잘게 채 썬 홍고추 1개,4인분,아무나
6853245,소시지냉파스타,든든하게,[필수재료] 비엔나소시지 10개| 숏파스타(펜네 또는 푸실리) 1컵| 노랑 파프리카 1/4개| 빨강 파프리카 1/4개| 샐러드잎채소(비타민/치커리) 적당량| 방울 토마토 1컵 [선택재료] 그린&블랙 올리브 1/4컵 [소스] 올리브유 2큰술| 시판 토마토소스 1/2컵 [양념] 소금 1/3큰술,2인분,초급
6853246,냉쌀국수,든든하게,[필수재료] 쌀국수 100g| 새우살 1컵| 초록 잎채소 1줌(30g)| 숙주 1줌(100g) [소스] 다진 청고추 1개| 다진 홍고추 1개| 간장 1큰술| 피쉬소스(까나리액젓) 1큰술| 식초 2큰술| 스위트 칠리소스 3큰술| 다진마늘 1/3큰술| 고추기름 1큰술,2인분,아무나
6853247,꽈리고추찜,든든하게,[필수재료] 꽈리고추 2줌(100g) [양념재료] 밀가루 2큰술| 간장 2큰술| 고춧가루 1큰술| 간마늘 1/3큰술| 다진파 1큰술| 참기름 1/2큰술| 통깨 1/2큰술,2인분,아무나
6853248,볶음고추장,든든하게,[필수재료] 다진 쇠고기(우둔살) 200g| 고추장 1컵| 물 1컵 [쇠고기양념] 설탕 2큰술| 매실액 또는 물엿 3큰술| 간장 1큰술| 다진 마늘 2큰술| 다진 파 4큰술| 다진 생강 1/3큰술| 참기름 1큰술| 후춧가루 약간| 참깨 1큰술 [선택재료] 잣 3큰술,6인분이상,아무나
6853386,샌드위치,가볍게,[필수재료] 촉촉한 식빵 12장 [달걀샐러드재료] 삶은 달걀 3개| 마요네즈 3큰술| 카레가루 1/2큰술| 다진 양파 3큰술| 다진 홍피망 2큰술| 통조림 옥수수 3큰술| 채 썬 (샌드위치용 슬라이스) 햄 2장| 채 썬 오이 1/6개,6인분이상,아무나
6853387,쫄면,든든하게,[필수재료] 쫄면 2인분| 콩나물 100g| 오이 1/4개| 당근 1/4개| 깻잎 5장 [양념재료] 고추장 3큰술| 고추가루 3큰술| 간장 1큰술| 식초 3큰술| 설탕 2큰술| 물엿 1큰술| 간마늘 1/2큰술| 참깨 1큰술 [선택재료] 삶은달걀 1/4개,2인분,아무나
